Datetime,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,Datetime
2018-10-01,12,2018,10,2,7,3,0,7,1,0,0,0,0,0,0,0,8.625338412000076,53.59332848000008,Leherheide,Leherheide-West,2018-10
2018-11-01,12,2018,11,5,15,3,5,3,1,1,0,0,0,0,0,0,8.59764218600003,53.57267250000007,Lehe (BHV),Eckernfeld,2018-11
2018-10-01,12,2018,10,2,11,2,5,2,1,1,0,0,0,0,0,0,8.595300203000022,53.51127925400005,Wulsdorf,Dreibergen,2018-10
2018-11-01,11,2018,11,5,17,3,3,2,1,0,0,0,0,1,2,0,8.777443047000077,53.09540877100005,Walle,Steffensweg,2018-11
2018-12-01,11,2018,12,3,8,2,5,2,1,1,0,0,0,0,0,1,8.844921677000059,53.04578307300005,Obervieland,Habenhausen,2018-12
2018-11-01,11,2018,11,4,12,2,0,7,1,1,0,0,0,0,0,0,8.800764231000073,53.06162982300003,Neustadt,Gartenstadt Süd,2018-11
2018-12-01,11,2018,12,3,12,3,5,3,1,1,0,0,0,0,0,0,8.801972698000043,53.071454035000045,Neustadt,Alte Neustadt,2018-12
2018-10-01,11,2018,10,2,8,3,3,6,1,0,0,0,0,0,0,0,8.911569237000037,53.07122146000006,Hemelingen,Sebaldsbrück,2018-10
2018-11-01,12,2018,11,6,6,3,5,3,1,1,0,0,0,0,2,1,8.589664653000057,53.56781504300005,Lehe (BHV),Klushof,2018-11
2018-10-01,11,2018,10,2,17,3,4,6,1,0,0,0,0,0,0,0,8.947682523000026,53.06424972000008,Osterholz,Ellenerbrok-Schevemoor,2018-10
2018-11-01,11,2018,11,3,14,3,5,3,1,1,0,0,0,0,0,0,8.82508688400003,53.084593770000026,Schwachhausen,Bürgerpark,2018-11
2018-11-01,11,2018,11,6,17,2,0,1,1,0,0,0,0,0,0,0,8.765056351000055,53.08274875700005,Woltmershausen,Woltmershausen,2018-11
2018-12-01,11,2018,12,5,16,3,5,3,1,1,0,0,0,0,2,1,8.794959711000047,53.084600763000026,Mitte,Bahnhofsvorstadt,2018-12
2018-12-01,12,2018,12,2,9,3,5,2,1,1,0,0,0,0,0,1,8.597863261000043,53.57994682800006,Lehe (BHV),Eckernfeld,2018-12
2018-10-01,11,2018,10,1,15,3,5,3,1,0,0,0,0,0,0,0,8.541997973000036,53.18976526600005,Blumenthal,Rönnebeck,2018-10
2018-10-01,11,2018,10,4,9,3,4,2,1,1,0,0,0,0,0,0,8.817407719000073,53.08344401100004,Schwachhausen,Barkhof,2018-10
2018-11-01,11,2018,11,2,22,3,6,4,1,0,1,0,0,0,2,1,8.830206898000029,53.08178828500007,Schwachhausen,Schwachhausen,2018-11
2018-12-01,11,2018,12,2,9,3,5,3,1,1,0,0,0,0,0,1,8.813104101000022,53.09889061000007,Findorff,Weidedamm,2018-12
2018-12-01,11,2018,12,1,10,3,5,2,1,1,0,0,0,0,0,0,8.791770811000049,53.09091568000008,Walle,Utbremen,2018-12
2018-12-01,12,2018,12,7,17,3,5,3,1,1,0,0,0,0,2,0,8.586734694000029,53.56637555000003,Lehe (BHV),Klushof,2018-12
2018-12-01,11,2018,12,7,18,3,5,3,1,1,0,0,0,0,2,1,8.824501553000061,53.084278665000056,Schwachhausen,Barkhof,2018-12
2018-12-01,11,2018,12,7,12,3,0,1,1,0,0,0,0,0,0,1,8.578767042000038,53.18192875900007,Blumenthal,Blumenthal,2018-12
2018-12-01,12,2018,12,6,12,3,5,3,1,1,0,0,0,0,0,1,8.591878982000026,53.55903617300004,Lehe (BHV),Klushof,2018-12
2018-12-01,11,2018,12,6,11,3,6,6,1,0,1,0,0,0,0,1,8.768935602000056,53.11645105700006,Gröpelingen,Gröpelingen,2018-12
2018-12-01,11,2018,12,5,18,2,0,7,1,0,0,0,0,0,2,1,8.80957548200007,53.09957196400006,Findorff,Weidedamm,2018-12
2018-12-01,11,2018,12,5,13,3,5,2,1,0,0,0,0,1,0,0,8.787848265000036,53.06274688000008,Neustadt,Neuenland,2018-12
2018-12-01,11,2018,12,5,15,3,1,7,1,1,0,0,0,0,0,1,8.772101024000051,53.10926607400006,Walle,Walle,2018-12
2018-12-01,11,2018,12,4,15,3,0,1,1,1,0,0,0,0,0,0,8.570571278000045,53.18215179400005,Blumenthal,Blumenthal,2018-12
2018-12-01,11,2018,12,4,19,3,6,6,1,0,1,0,0,0,2,1,8.901501091000057,53.108093763000056,Horn-Lehe,Lehesterdeich,2018-12
2018-12-01,11,2018,12,4,12,3,5,3,1,1,0,0,0,0,0,1,8.763137614000073,53.05999600100006,Huchting,Grolland,2018-12
2018-12-01,11,2018,12,2,11,3,0,3,1,1,0,0,0,0,0,0,8.909886622000045,53.03957936300003,Hemelingen,Arbergen,2018-12
2018-12-01,11,2018,12,2,9,3,0,1,1,0,0,0,0,0,0,1,8.813722398000039,53.09145464800008,Findorff,Weidedamm,2018-12
2018-12-01,11,2018,12,7,18,2,0,7,1,0,0,0,0,0,2,1,8.807843647000027,53.064216421000026,Neustadt,Buntentor,2018-12
2018-12-01,11,2018,12,6,15,3,1,7,1,1,0,0,0,0,1,1,8.813437442000065,53.08039281100008,Mitte,Bahnhofsvorstadt,2018-12
2018-12-01,11,2018,12,6,17,3,5,3,1,1,0,0,0,0,2,1,8.801609618000043,53.069775907000064,Neustadt,Alte Neustadt,2018-12
2018-12-01,11,2018,12,6,16,3,5,3,1,1,0,0,0,0,2,1,8.941101844000059,53.06749186500008,Osterholz,Ellenerbrok-Schevemoor,2018-12
2018-12-01,12,2018,12,5,13,3,5,3,1,0,0,0,1,0,0,1,8.56479289500004,53.56797659800003,Häfen (BHV),Stadtbremisches Überseehafengebiet Bremerhaven,2018-12
2018-12-01,11,2018,12,5,10,3,0,7,1,0,0,0,0,0,0,1,8.827633801000047,53.07257186100003,Östliche Vorstadt,Steintor,2018-12
2018-12-01,11,2018,12,5,16,3,0,3,1,1,0,0,0,0,1,1,8.865912660000049,53.09894911300006,Horn-Lehe,Lehe,2018-12
2018-12-01,11,2018,12,5,13,3,4,6,1,0,0,0,0,0,0,1,8.81931014600002,53.07587389300005,Mitte,Ostertor,2018-12
2018-12-01,11,2018,12,5,16,3,5,3,1,1,0,0,0,0,1,1,8.572736643000042,53.18146006300003,Blumenthal,Blumenthal,2018-12
2018-12-01,11,2018,12,5,7,3,5,2,1,1,0,0,0,0,2,1,8.886361966000038,53.07152636700005,Hemelingen,Sebaldsbrück,2018-12
2018-12-01,11,2018,12,4,12,3,5,3,1,1,0,0,0,0,0,1,8.83545170900004,53.03880232800003,Obervieland,Kattenturm,2018-12
2018-12-01,11,2018,12,4,7,3,4,2,1,1,0,0,0,0,1,1,8.870969270000046,53.09845934500004,Horn-Lehe,Lehe,2018-12
2018-12-01,11,2018,12,3,16,3,3,6,1,1,0,0,0,0,1,0,8.619367149000027,53.183204586000045,Vegesack,Fähr-Lobbendorf,2018-12
2018-12-01,11,2018,12,3,16,3,5,3,1,1,0,0,0,0,1,0,8.79010084600003,53.05422191100007,Neustadt,Neuenland,2018-12
2018-12-01,11,2018,12,3,18,3,6,6,1,0,1,0,0,0,2,0,8.704516049000063,53.15546441900005,Burglesum,Burg-Grambke,2018-12
2018-12-01,12,2018,12,2,11,3,5,3,1,1,0,0,0,0,0,1,8.590426777000062,53.53977411200003,Geestemünde,Geestemünde-Nord,2018-12
2018-12-01,11,2018,12,2,8,3,0,7,1,0,0,0,0,0,0,1,8.871001802000023,53.09843230100006,Horn-Lehe,Lehe,2018-12
2018-12-01,11,2018,12,2,13,3,5,3,1,0,0,0,0,1,0,0,8.911564387000055,53.07849732500006,Osterholz,Blockdiek,2018-12
2018-12-01,11,2018,12,6,7,3,4,2,1,1,0,0,0,0,2,0,8.777153652000038,53.09592705000006,Walle,Steffensweg,2018-12
2018-12-01,11,2018,12,5,12,3,5,2,1,0,0,0,0,1,0,0,8.81759317500007,53.03900079200008,Obervieland,Kattenturm,2018-12
2018-12-01,11,2018,12,5,17,3,5,2,1,1,0,0,0,0,2,0,8.885510832000023,53.11003485200007,Horn-Lehe,Lehesterdeich,2018-12
2018-12-01,11,2018,12,5,14,3,4,6,1,0,0,0,0,0,0,1,8.83933913900006,53.03405893700005,Obervieland,Arsten,2018-12
2018-12-01,11,2018,12,5,13,3,5,3,1,0,0,0,0,1,0,0,8.796715063000022,53.08920947300004,Walle,Utbremen,2018-12
2018-12-01,12,2018,12,4,14,3,0,7,1,0,0,0,0,0,0,0,8.586074077000035,53.53610983800007,Geestemünde,Geestemünde-Nord,2018-12
2018-12-01,11,2018,12,4,11,3,5,7,1,1,0,0,0,0,0,0,8.845070746000033,53.07163178400003,Östliche Vorstadt,Peterswerder,2018-12
2018-12-01,11,2018,12,4,11,3,0,1,1,0,0,0,0,0,0,0,8.834729386000049,53.09620782500008,Schwachhausen,Neu-Schwachhausen,2018-12
2018-12-01,11,2018,12,4,17,3,5,3,1,1,0,0,0,0,2,0,8.806701003000057,53.08982355000006,Findorff,Findorff-Bürgerweide,2018-12
2018-12-01,12,2018,12,3,5,3,5,3,1,1,0,0,0,0,2,1,8.590927923000038,53.58201828200004,Lehe (BHV),Speckenbüttel,2018-12
2018-12-01,11,2018,12,3,15,3,5,3,1,1,0,0,0,0,1,1,8.799243148000073,53.08389461400003,Mitte,Bahnhofsvorstadt,2018-12
2018-12-01,11,2018,12,3,11,3,5,2,1,1,0,0,0,0,0,0,8.625161756000068,53.17985788200008,Vegesack,Vegesack,2018-12
2018-12-01,11,2018,12,3,11,3,5,3,1,1,0,0,0,0,0,0,8.738448873000038,53.13472897200006,Gröpelingen,Oslebshausen,2018-12
2018-12-01,11,2018,12,3,7,2,0,1,1,0,0,0,0,0,1,1,8.906883715000049,53.07144238600006,Hemelingen,Sebaldsbrück,2018-12
2018-12-01,12,2018,12,2,8,3,5,2,1,1,0,0,0,0,1,1,8.606205988000056,53.53051992600007,Geestemünde,Bürgerpark (BHV),2018-12
2018-12-01,11,2018,12,2,14,3,0,7,1,0,0,0,0,0,0,1,8.80309740000007,53.09638012600004,Findorff,Regensburger Str.,2018-12
2018-12-01,11,2018,12,2,12,3,5,2,1,1,0,0,0,0,0,0,8.806572050000057,53.08173449000003,Mitte,Bahnhofsvorstadt,2018-12
2018-12-01,11,2018,12,2,18,3,5,2,1,1,0,0,0,0,2,1,8.875719926000045,53.08245877400003,Schwachhausen,Radio Bremen,2018-12
2018-12-01,11,2018,12,2,6,2,5,3,1,1,0,0,0,0,2,1,8.820209612000042,53.08650705600007,Schwachhausen,Barkhof,2018-12
2018-12-01,11,2018,12,7,15,3,5,3,1,1,0,0,0,0,0,1,8.787114772000052,53.06364789400004,Neustadt,Neustadt,2018-12
2018-12-01,11,2018,12,7,9,3,4,6,1,0,0,0,0,0,0,1,8.829147445000046,53.08619486200007,Schwachhausen,Bürgerpark,2018-12
2018-12-01,11,2018,12,6,12,3,5,3,1,1,0,0,0,0,0,1,8.95044979000005,53.05793393900007,Osterholz,Osterholz,2018-12
2019-10-01,11,2019,10,3,7,3,5,2,1,0,0,0,1,0,0,1,8.818129001000045,53.04673881900004,Obervieland,Kattenturm,2019-10
2019-06-01,11,2019,6,5,14,2,5,2,1,1,0,0,0,0,0,0,8.799792094000054,53.05497402800006,Neustadt,Neuenland,2019-6
2019-01-01,11,2019,1,4,15,3,5,2,1,0,0,0,0,1,0,0,8.788069477000022,53.06276972800004,Neustadt,Neuenland,2019-1
2019-11-01,11,2019,11,7,23,2,5,3,1,1,0,0,0,0,2,1,8.714133018000041,53.18022764600005,Burglesum,Burgdamm,2019-11
2019-08-01,11,2019,8,2,12,3,5,2,1,0,0,0,1,0,0,0,8.792892323000046,53.05936063700005,Neustadt,Gartenstadt Süd,2019-8
2019-07-01,11,2019,7,4,13,2,5,3,1,1,0,0,0,0,0,0,8.78395690700006,53.06574519000003,Neustadt,Neuenland,2019-7
2019-10-01,11,2019,10,4,15,3,5,3,1,1,0,0,0,0,0,0,8.523623741000051,53.19944147000007,Blumenthal,Farge,2019-10
2019-01-01,11,2019,1,3,17,3,5,3,1,1,0,0,0,0,2,1,8.623037702000033,53.180539072000045,Vegesack,Unbekannt,2019-1
2019-08-01,11,2019,8,5,10,3,5,3,1,1,0,0,0,0,0,0,8.619047478000027,53.18061384000004,Vegesack,Fähr-Lobbendorf,2019-8
2019-05-01,11,2019,5,5,8,3,5,3,1,0,0,0,0,0,0,0,8.79041165500007,53.06110671500005,Neustadt,Neuenland,2019-5
2019-05-01,12,2019,5,6,12,3,5,2,1,1,0,0,0,0,0,1,8.58618438600007,53.53673512900008,Geestemünde,Geestemünde-Nord,2019-5
2019-03-01,11,2019,3,2,9,3,5,2,1,1,0,0,0,0,0,1,8.814061811000045,53.03938269100007,Obervieland,Kattenturm,2019-3
2019-03-01,11,2019,3,6,10,3,5,3,1,1,0,0,0,0,0,0,8.686020401000064,53.17298979000003,Burglesum,Lesum,2019-3
2019-03-01,11,2019,3,3,18,3,5,3,1,1,0,0,0,0,2,0,8.809949763000077,53.05105664600006,Neustadt,Huckelriede,2019-3
2019-11-01,11,2019,11,6,10,3,1,3,1,1,0,0,0,0,0,0,8.816358609000076,53.04927242500003,Neustadt,Huckelriede,2019-11
2019-01-01,11,2019,1,4,16,3,5,2,1,1,0,0,0,0,2,1,8.885506231000022,53.11003021900007,Horn-Lehe,Lehesterdeich,2019-1
2019-01-01,11,2019,1,3,15,3,3,3,1,1,0,0,0,0,0,1,8.902614460000052,53.12677938000007,Unbekannt,Borgfeld,2019-1
2019-01-01,11,2019,1,3,7,3,0,7,1,0,0,0,0,0,2,1,8.62136457400004,53.18400338900005,Vegesack,Unbekannt,2019-1
2019-01-01,11,2019,1,2,11,3,5,3,1,1,0,0,0,0,0,1,8.908578230000046,53.09699104400005,Oberneuland,Unbekannt,2019-1
2019-01-01,11,2019,1,2,17,3,6,4,1,0,1,0,0,0,2,1,8.949374662000025,53.06384711700008,Osterholz,Tenever,2019-1
2019-01-01,11,2019,1,2,10,3,6,4,1,1,1,0,0,0,0,1,8.79609124700005,53.06874786200007,Neustadt,Neustadt,2019-1
2019-01-01,11,2019,1,2,17,3,5,3,1,1,0,0,0,0,2,1,8.901449447000061,53.059424412000055,Hemelingen,Sebaldsbrück,2019-1
2019-01-01,11,2019,1,2,15,3,0,7,1,0,0,0,0,0,0,1,8.598897193000028,53.18069995100007,Vegesack,Fähr-Lobbendorf,2019-1
2019-01-01,11,2019,1,2,7,3,0,7,1,0,0,0,0,0,2,1,8.950500765000072,53.03972105200006,Hemelingen,Mahndorf,2019-1
2019-01-01,11,2019,1,1,20,3,0,7,1,0,0,0,0,1,2,1,8.854090327000051,53.06707657700008,Östliche Vorstadt,Peterswerder,2019-1
2019-01-01,11,2019,1,7,10,3,5,3,1,1,0,0,0,0,0,1,8.808174504000021,53.07322720000008,Mitte,Altstadt,2019-1
2019-01-01,11,2019,1,6,12,3,0,7,1,0,0,0,0,0,0,1,8.777287823000052,53.10667173200005,Walle,Walle,2019-1
2019-01-01,11,2019,1,6,17,3,3,2,1,1,0,0,0,0,2,1,8.790983685000072,53.09564169300006,Walle,Westend,2019-1
2019-01-01,11,2019,1,6,5,3,5,3,1,0,0,0,1,0,2,0,8.713710771000024,53.086884404000045,Unbekannt,Strom,2019-1
2019-01-01,11,2019,1,5,15,3,6,4,1,0,1,0,0,0,0,0,8.855100890000074,53.07856170400004,Schwachhausen,Gete,2019-1
2019-01-01,11,2019,1,5,17,3,5,3,1,0,0,0,1,0,2,1,8.737180293000051,53.07976693500007,Häfen,Neustädter Hafen,2019-1
2019-01-01,11,2019,1,4,17,3,5,6,1,1,0,0,0,0,1,0,8.846913246000042,53.04829130900004,Obervieland,Habenhausen,2019-1
2019-01-01,11,2019,1,4,13,3,5,3,1,1,0,0,0,0,0,1,8.798223631000042,53.05596542700005,Neustadt,Neuenland,2019-1
2019-01-01,11,2019,1,4,17,2,5,3,1,1,0,0,0,0,2,0,8.811190934000024,53.08011548600007,Mitte,Bahnhofsvorstadt,2019-1
2019-01-01,11,2019,1,3,19,2,5,3,1,1,0,0,0,0,2,1,8.825097448000065,53.08419069700005,Schwachhausen,Barkhof,2019-1
2019-01-01,11,2019,1,3,7,3,5,3,1,1,0,0,0,0,2,1,8.882334289000028,53.05773805700005,Hemelingen,Hemelingen,2019-1
2019-01-01,11,2019,1,3,7,3,5,7,1,1,0,0,0,0,2,1,8.633474052000054,53.16597925800005,Vegesack,Grohn,2019-1
2019-01-01,11,2019,1,3,16,3,5,3,1,1,0,0,0,0,2,1,8.798818288000064,53.08525597800008,Mitte,Bahnhofsvorstadt,2019-1
2019-01-01,11,2019,1,2,19,3,5,2,1,1,0,0,0,0,2,1,8.626250258000027,53.18391985300008,Vegesack,Unbekannt,2019-1
2019-01-01,11,2019,1,2,9,3,5,3,1,1,0,0,0,0,0,1,8.78629014300003,53.05761282500004,Neustadt,Neuenland,2019-1
2019-01-01,11,2019,1,2,7,3,5,3,1,1,0,0,0,0,2,1,8.904485326000042,53.07850862000004,Vahr,Neue Vahr Südost,2019-1
2019-01-01,11,2019,1,1,16,3,1,5,1,1,0,0,0,0,1,1,8.878603635000047,53.06467834100005,Hemelingen,Hastedt,2019-1
2019-01-01,11,2019,1,6,8,3,5,3,1,1,0,0,0,0,0,1,8.84712696500003,53.074750479000045,Östliche Vorstadt,Hulsberg,2019-1
2019-01-01,11,2019,1,5,17,3,5,3,1,0,0,0,0,0,2,0,8.819763778000038,53.07261769500008,Mitte,Ostertor,2019-1
2019-01-01,11,2019,1,5,13,3,5,2,1,1,0,0,0,0,0,0,8.896910710000043,53.059066865000034,Hemelingen,Sebaldsbrück,2019-1
2019-01-01,11,2019,1,5,8,3,5,3,1,1,0,0,0,0,0,0,8.82446014200002,53.08438281400004,Schwachhausen,Barkhof,2019-1
2019-01-01,11,2019,1,5,17,3,0,1,1,0,0,0,0,0,2,0,8.870672640000066,53.09848414100003,Horn-Lehe,Lehe,2019-1
2019-01-01,11,2019,1,4,10,3,5,3,1,1,0,0,0,0,0,0,8.76230259700003,53.11573659100003,Gröpelingen,Gröpelingen,2019-1
2019-01-01,11,2019,1,4,10,2,3,6,1,1,0,0,0,0,0,1,8.814763320000054,53.07630841500003,Mitte,Ostertor,2019-1
2019-01-01,11,2019,1,3,11,3,0,7,1,0,0,0,0,0,0,1,8.832226313000035,53.070979245000046,Östliche Vorstadt,Steintor,2019-1
2019-01-01,11,2019,1,3,9,3,0,1,1,0,0,0,0,0,0,1,8.830674008000074,53.07275162500008,Östliche Vorstadt,Steintor,2019-1
2019-02-01,11,2019,2,5,11,3,5,3,1,0,0,0,0,0,0,0,8.874145790000057,53.10129541100008,Horn-Lehe,Lehe,2019-2
2019-02-01,11,2019,2,4,13,3,5,3,1,1,0,0,0,0,0,0,8.769011965000061,53.11283326900008,Gröpelingen,Gröpelingen,2019-2
2019-02-01,11,2019,2,4,13,3,0,7,1,0,0,0,0,0,0,0,8.90580138200005,53.11451159800004,Unbekannt,Borgfeld,2019-2
2019-02-01,12,2019,2,3,13,3,5,3,1,1,0,0,0,0,0,0,8.590035053000065,53.52544020900007,Geestemünde,Geestemünde-Süd,2019-2
2019-02-01,11,2019,2,3,6,3,0,7,1,0,0,0,0,0,2,1,8.609245263000048,53.17372361600008,Vegesack,Fähr-Lobbendorf,2019-2
2019-02-01,11,2019,2,3,12,3,1,5,1,1,0,0,0,0,0,0,8.835862926000061,53.083919922000064,Schwachhausen,Schwachhausen,2019-2
2019-02-01,11,2019,2,3,9,3,5,3,1,1,0,0,0,0,0,0,8.764457054000047,53.11328302200008,Gröpelingen,Gröpelingen,2019-2
2019-02-01,12,2019,2,2,8,3,5,3,1,1,0,0,0,0,0,0,8.601934664000055,53.57030817900005,Lehe (BHV),Schierholz,2019-2
2019-02-01,11,2019,2,2,16,3,5,3,1,1,0,0,0,0,0,0,8.943449516000044,53.06644026700008,Osterholz,Ellenerbrok-Schevemoor,2019-2
2019-02-01,11,2019,2,2,18,3,5,3,1,1,0,0,0,0,1,0,8.889713448000066,53.09872952100005,Horn-Lehe,Lehesterdeich,2019-2
2019-02-01,11,2019,2,7,12,2,5,2,1,1,0,0,0,0,0,0,8.57185136000004,53.19611182900008,Blumenthal,Blumenthal,2019-2
2019-02-01,11,2019,2,7,13,3,0,1,1,0,0,0,0,0,0,0,8.898395463000043,53.11723446000008,Horn-Lehe,Lehesterdeich,2019-2
2019-02-01,12,2019,2,6,16,3,4,6,1,0,0,0,0,0,0,0,8.561966763000044,53.57762602700007,Häfen (BHV),Stadtbremisches Überseehafengebiet Bremerhaven,2019-2
2019-02-01,11,2019,2,6,7,3,5,2,1,0,0,0,1,0,0,0,8.649746746000062,53.17375172700008,Vegesack,Schönebeck,2019-2
2019-02-01,12,2019,2,5,18,3,4,2,1,0,0,0,0,1,2,0,8.596722408000062,53.52714271400004,Geestemünde,Geestendorf,2019-2
2019-02-01,11,2019,2,5,18,3,5,3,1,1,0,0,0,0,1,0,8.96240614800007,53.05740761200008,Osterholz,Osterholz,2019-2
2019-02-01,11,2019,2,5,18,3,5,2,1,1,0,0,0,0,2,0,8.736429844000043,53.04508772400004,Huchting,Kirchhuchting,2019-2
2019-02-01,11,2019,2,3,6,3,5,3,1,1,0,0,0,0,2,0,8.86969576000007,53.09129325500004,Schwachhausen,Radio Bremen,2019-2
2019-02-01,11,2019,2,2,7,3,5,3,1,0,0,0,0,1,1,0,8.899564178000048,53.077691798000046,Vahr,Neue Vahr Südost,2019-2
2019-02-01,11,2019,2,2,6,3,5,3,1,1,0,0,0,0,2,0,8.78037587800003,53.09286830500008,Walle,Steffensweg,2019-2
2019-02-01,11,2019,2,2,23,2,0,7,1,0,0,0,0,0,2,0,8.90038312300004,53.099551261000045,Oberneuland,Unbekannt,2019-2
2019-02-01,11,2019,2,1,17,3,6,4,1,0,1,0,0,0,2,1,8.824780411000063,53.08285404000003,Schwachhausen,Barkhof,2019-2
2019-02-01,11,2019,2,7,2,3,5,3,1,1,0,0,0,0,2,1,8.83137644900006,53.08124720100005,Schwachhausen,Schwachhausen,2019-2
2019-02-01,11,2019,2,7,9,3,5,3,1,1,0,0,0,0,0,0,8.728187302000038,53.03839043000005,Huchting,Kirchhuchting,2019-2
2019-02-01,11,2019,2,7,21,3,6,3,1,0,1,0,0,0,2,1,8.79042392100007,53.06824360300004,Neustadt,Neustadt,2019-2
2019-02-01,11,2019,2,7,16,3,5,2,1,1,0,0,0,0,1,1,8.825119101000041,53.08433057000008,Schwachhausen,Bürgerpark,2019-2
2019-02-01,11,2019,2,6,8,3,5,3,1,1,0,0,0,0,0,0,8.791780764000066,53.08270176600007,Mitte,Altstadt,2019-2
2019-02-01,11,2019,2,6,6,3,5,2,1,0,0,0,0,1,1,0,8.898147670000071,53.05925258400004,Hemelingen,Sebaldsbrück,2019-2
2019-02-01,11,2019,2,6,7,3,3,6,1,1,0,0,0,0,2,1,8.888852263000047,53.09780787500006,Horn-Lehe,Lehesterdeich,2019-2
2019-02-01,11,2019,2,6,12,3,5,2,1,1,0,0,0,0,0,0,8.909311320000029,53.05953985500008,Hemelingen,Sebaldsbrück,2019-2
2019-02-01,11,2019,2,5,6,2,0,1,1,0,0,0,0,0,2,1,8.716616457000043,53.13455919300003,Häfen,Industriehäfen,2019-2
2019-02-01,11,2019,2,5,17,2,0,7,1,0,0,0,0,0,2,0,8.80222599700005,53.09457092500003,Findorff,Regensburger Str.,2019-2
2019-02-01,11,2019,2,5,17,3,4,6,1,0,0,0,0,0,1,0,8.801434796000024,53.07129777700004,Neustadt,Alte Neustadt,2019-2
2019-02-01,12,2019,2,4,18,3,4,6,1,1,0,0,0,0,2,1,8.587953870000035,53.574823139000046,Lehe (BHV),Eckernfeld,2019-2
2019-02-01,11,2019,2,4,14,3,0,1,1,0,0,0,0,0,0,1,8.830518260000076,53.07155390600008,Östliche Vorstadt,Steintor,2019-2
2019-02-01,11,2019,2,4,18,3,0,6,1,1,0,0,0,0,2,1,8.808797666000032,53.07845847800007,Mitte,Altstadt,2019-2
2019-02-01,11,2019,2,4,13,3,3,6,1,0,0,0,0,1,0,0,8.853745718000027,53.085263800000064,Schwachhausen,Radio Bremen,2019-2
2019-02-01,11,2019,2,4,11,2,0,7,1,0,0,0,0,0,0,1,8.823788620000073,53.07761893800006,Östliche Vorstadt,Fesenfeld,2019-2
2019-02-01,11,2019,2,3,16,2,5,3,1,1,0,0,0,0,0,0,8.847143759000062,53.08701869500004,Schwachhausen,Riensberg,2019-2
2019-02-01,11,2019,2,3,7,3,5,3,1,1,0,0,0,0,2,1,8.736398612000073,53.059137116000045,Huchting,Mittelshuchting,2019-2
2019-02-01,11,2019,2,3,9,3,5,3,1,0,0,0,0,1,0,0,8.797386366000069,53.08622572000007,Mitte,Bahnhofsvorstadt,2019-2
2019-02-01,12,2019,2,2,12,3,6,6,1,0,1,0,0,0,0,0,8.614300545000049,53.50859078600007,Geestemünde,Grünhöfe,2019-2
2019-02-01,11,2019,2,2,16,3,5,2,1,1,0,0,0,0,0,0,8.809161310000036,53.07892459800007,Mitte,Altstadt,2019-2
2019-02-01,11,2019,2,2,7,3,5,2,1,1,0,0,0,0,2,0,8.787873185000024,53.06275939200003,Neustadt,Neuenland,2019-2
2019-02-01,11,2019,2,1,15,3,9,7,1,0,0,0,0,0,0,0,8.835260074000075,53.050809755000046,Obervieland,Kattenturm,2019-2
2019-02-01,11,2019,2,7,11,3,5,3,1,1,0,0,0,0,0,1,8.562243931000069,53.19226262500007,Blumenthal,Rönnebeck,2019-2
2019-01-01,11,2019,1,5,15,3,3,6,1,0,0,0,0,0,0,0,8.86181416100004,53.09918906300004,Horn-Lehe,Horn,2019-1
2019-01-01,11,2019,1,4,7,3,0,7,1,0,0,0,0,0,0,2,8.857656195000061,53.08586671700005,Schwachhausen,Radio Bremen,2019-1
2019-01-01,11,2019,1,4,5,2,5,3,1,0,0,0,0,1,2,0,8.58446323000004,53.18139991000004,Blumenthal,Blumenthal,2019-1
2019-01-01,12,2019,1,3,18,3,5,3,1,1,0,0,0,0,2,0,8.603633115000036,53.586231473000055,Leherheide,Königsheide,2019-1
2019-01-01,11,2019,1,3,15,3,3,6,1,1,0,0,0,0,0,1,8.77949151200005,53.06523949400008,Neustadt,Neuenland,2019-1
2019-01-01,11,2019,1,3,7,3,5,3,1,1,0,0,0,0,0,1,8.880352512000059,53.08240994400006,Vahr,Neue Vahr Südwest,2019-1
2019-01-01,11,2019,1,3,6,3,5,3,1,1,0,0,0,0,2,2,8.824443638000048,53.08425705000008,Schwachhausen,Barkhof,2019-1
2019-01-01,12,2019,1,2,10,3,5,3,1,0,0,1,0,0,0,1,8.627690030000053,53.52982820100004,Schiffdorferdamm,Schiffdorferdamm,2019-1
2019-01-01,11,2019,1,2,16,3,5,3,1,1,0,0,0,0,0,1,8.716638920000037,53.05651946600005,Huchting,Mittelshuchting,2019-1
2019-01-01,11,2019,1,1,10,2,0,7,1,0,0,0,0,0,0,1,8.582685312000024,53.18225523800004,Blumenthal,Blumenthal,2019-1
2019-01-01,11,2019,1,7,12,3,5,3,1,1,0,0,0,0,0,1,8.765881106000052,53.07400752000007,Woltmershausen,Woltmershausen,2019-1
2019-01-01,11,2019,1,7,22,3,5,3,1,1,0,0,0,0,2,1,8.800860487000023,53.06844854100007,Neustadt,Südervorstadt,2019-1
2019-01-01,11,2019,1,6,18,3,5,3,1,1,0,0,0,0,2,2,8.843927764000057,53.08108004700006,Schwachhausen,Gete,2019-1
