,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,geometry
5519,11,2020,8,3,15,3,1,5,1,1,0,0,0,0,0,0,8.857092266000052,53.04247735800004,Obervieland,Habenhausen,POINT (8.857092266000052 53.04247735800004)
5520,12,2020,7,3,15,3,0,7,1,0,0,0,0,0,0,1,8.601169423000044,53.516561558000035,Geestemünde,Buschkämpen,POINT (8.601169423000044 53.51656155800003)
5521,11,2020,8,5,14,3,6,4,1,1,1,0,0,0,0,0,8.806881765000071,53.08202611100006,Mitte,Bahnhofsvorstadt,POINT (8.806881765000071 53.08202611100006)
5522,12,2020,7,3,15,3,0,6,1,0,0,0,0,0,0,1,8.601028524000071,53.51653694500004,Geestemünde,Buschkämpen,POINT (8.601028524000071 53.51653694500004)
5523,12,2020,7,3,11,3,0,7,1,0,0,0,0,0,0,1,8.598505000000046,53.53612008300007,Geestemünde,Buschkämpen,POINT (8.598505000000046 53.53612008300007)
5524,12,2020,8,6,11,2,5,3,1,1,0,0,0,0,0,0,8.607232704000069,53.58598575600007,Leherheide,Fehmoor,POINT (8.607232704000069 53.58598575600007)
5525,11,2020,7,3,21,3,5,3,1,1,0,0,0,0,1,0,8.788803033000022,53.06647398500007,Neustadt,Neustadt,POINT (8.788803033000022 53.06647398500007)
5526,11,2020,7,2,23,3,0,1,1,0,0,0,0,0,2,1,8.82127007400004,53.07275952700007,Mitte,Ostertor,POINT (8.82127007400004 53.07275952700007)
5527,11,2020,8,2,16,3,0,1,1,0,0,0,0,0,0,1,8.74275293200003,53.13152996200006,Gröpelingen,Oslebshausen,POINT (8.74275293200003 53.13152996200006)
5528,11,2020,8,3,17,3,0,7,1,0,0,0,0,1,0,0,8.787764894000077,53.09923573600008,Walle,Westend,POINT (8.787764894000077 53.09923573600008)
5529,11,2020,7,2,17,2,5,2,1,1,0,0,0,0,0,0,8.886038136000025,53.08600819000003,Vahr,Neue Vahr Nord,POINT (8.886038136000025 53.08600819000003)
5530,11,2020,8,7,14,3,0,7,1,0,0,0,0,0,0,0,8.569312012000069,53.18190396500006,Blumenthal,Blumenthal,POINT (8.569312012000069 53.18190396500006)
5531,11,2020,8,6,14,2,6,7,1,0,1,0,0,0,0,0,8.874027832000024,53.08209173700004,Vahr,Gartenstadt Vahr,POINT (8.874027832000024 53.08209173700004)
5532,11,2020,7,3,7,3,5,3,1,0,0,0,0,1,0,0,8.59427585800006,53.179060012000036,Vegesack,Fähr-Lobbendorf,POINT (8.59427585800006 53.17906001200004)
5533,11,2020,8,1,1,3,4,6,1,0,0,0,0,0,2,0,8.807478642000035,53.072912863000056,Mitte,Altstadt,POINT (8.807478642000035 53.07291286300006)
5534,11,2020,7,3,15,3,5,3,1,1,0,0,0,0,0,1,8.825091584000063,53.084193955000046,Schwachhausen,Barkhof,POINT (8.825091584000063 53.08419395500005)
5535,11,2020,7,3,15,3,0,7,1,0,0,0,0,1,0,1,8.954072322000059,53.06652413000006,Osterholz,Tenever,POINT (8.954072322000059 53.06652413000006)
5536,11,2020,8,4,22,2,0,7,1,0,0,0,0,0,2,0,8.807086578000053,53.06466536700003,Neustadt,Buntentor,POINT (8.807086578000053 53.06466536700003)
5537,12,2020,7,2,16,3,5,3,1,1,0,0,0,0,0,0,8.590800227000045,53.54078266100004,Geestemünde,Buschkämpen,POINT (8.590800227000045 53.54078266100004)
5538,11,2020,8,4,15,3,5,2,1,1,0,0,0,0,0,0,8.854482783000037,53.06700427700008,Hemelingen,Hastedt,POINT (8.854482783000037 53.06700427700008)
5539,11,2020,8,6,14,3,3,2,1,1,0,0,0,0,0,0,8.875203001000045,53.08243244600004,Schwachhausen,Radio Bremen,POINT (8.875203001000045 53.08243244600004)
5540,11,2020,7,2,13,3,6,4,1,0,0,0,0,1,0,0,8.726601354000024,53.12931754500005,Häfen,Industriehäfen,POINT (8.726601354000024 53.12931754500005)
5541,11,2020,8,5,21,3,5,3,1,1,0,0,0,0,2,0,8.736892703000024,53.07978295800007,Häfen,Neustädter Hafen,POINT (8.736892703000024 53.07978295800007)
5542,12,2020,7,2,12,3,5,3,1,1,0,0,0,0,0,0,8.586540169000045,53.53787499900005,Geestemünde,Buschkämpen,POINT (8.586540169000045 53.53787499900005)
5543,11,2020,7,2,15,3,3,2,1,1,0,0,0,0,0,0,8.696365299000036,53.168607361000056,Burglesum,Lesum,POINT (8.696365299000036 53.16860736100006)
5544,11,2020,8,6,9,3,5,3,1,1,0,0,0,0,0,0,8.876128035000022,53.08153612000007,Vahr,Gartenstadt Vahr,POINT (8.876128035000022 53.08153612000007)
5545,11,2020,7,2,16,2,1,5,1,1,0,0,0,0,0,0,8.79591501300007,53.065132626000036,Neustadt,Südervorstadt,POINT (8.795915013000069 53.06513262600004)
5546,11,2020,8,3,14,3,4,6,1,0,0,0,0,0,0,0,8.788772403000053,53.103441935000035,Walle,Osterfeuerberg,POINT (8.788772403000053 53.10344193500003)
5547,11,2020,7,2,16,2,5,3,1,0,0,1,0,0,0,0,8.866658402000041,53.06222544800005,Hemelingen,Hastedt,POINT (8.866658402000041 53.06222544800005)
5548,11,2020,8,4,10,3,0,5,1,0,0,0,0,1,0,0,8.799720704000038,53.094768087000034,Findorff,Regensburger Str.,POINT (8.799720704000038 53.09476808700003)
5549,11,2020,7,2,16,3,5,3,1,1,0,0,0,0,0,0,8.785649951000039,53.101863973000036,Walle,Walle,POINT (8.785649951000039 53.10186397300004)
5550,11,2020,9,4,11,3,0,2,1,0,0,0,1,0,0,0,8.64780799500005,53.17148748300008,Vegesack,Grohn,POINT (8.647807995000051 53.17148748300008)
5551,12,2020,9,6,17,3,6,7,1,0,1,0,0,0,0,0,8.580232976000048,53.55557078000004,Lehe,Königsheide,POINT (8.580232976000048 53.55557078000004)
5552,11,2020,9,3,11,3,5,2,1,1,0,0,0,0,0,0,8.901106803000062,53.08934698400003,,,POINT (8.901106803000062 53.08934698400003)
5553,11,2020,9,3,15,3,5,3,1,1,0,0,0,0,0,0,8.89994802700005,53.059330156000044,Hemelingen,Sebaldsbrück,POINT (8.89994802700005 53.05933015600004)
5554,11,2020,9,5,16,3,3,2,1,1,0,0,0,0,0,0,8.959378308000055,53.04718662000005,Osterholz,Osterholz,POINT (8.959378308000055 53.04718662000005)
5555,11,2020,10,5,9,3,5,6,1,1,0,0,0,0,0,1,8.778500103000056,53.10831289100008,Walle,Walle,POINT (8.778500103000056 53.10831289100008)
5556,11,2020,9,3,12,3,5,3,1,1,0,0,0,0,0,0,8.740805757000032,53.12931361200003,Gröpelingen,Oslebshausen,POINT (8.740805757000032 53.12931361200003)
5557,11,2020,9,1,13,3,4,6,1,1,0,0,0,0,0,0,8.731266899000047,53.13283601200004,Gröpelingen,Oslebshausen,POINT (8.731266899000047 53.13283601200004)
5558,11,2020,10,7,11,3,5,3,1,1,0,0,0,0,0,0,8.750514288000034,53.083682484000065,Häfen,Neustädter Hafen,POINT (8.750514288000034 53.08368248400006)
5559,11,2020,9,6,11,3,9,6,1,0,0,0,0,0,0,0,8.835644707000029,53.07380719000008,Östliche Vorstadt,Hulsberg,POINT (8.835644707000029 53.07380719000008)
5560,11,2020,9,2,12,3,0,6,1,0,1,0,0,0,0,0,8.882140217000028,53.10101330400005,Horn-Lehe,Lehe,POINT (8.882140217000028 53.10101330400005)
5561,11,2020,10,7,5,3,5,3,1,1,0,0,0,0,2,1,8.824462363000066,53.084256381000046,Schwachhausen,Barkhof,POINT (8.824462363000066 53.08425638100005)
5562,12,2020,9,3,17,3,5,3,1,1,0,0,0,0,0,0,8.60849608500007,53.54999480200007,Geestemünde,Buschkämpen,POINT (8.60849608500007 53.54999480200007)
5563,11,2020,10,3,8,3,0,3,1,1,0,0,0,0,1,1,8.557487834000028,53.18956390200003,Blumenthal,Blumenthal,POINT (8.557487834000028 53.18956390200003)
5564,11,2020,9,2,16,3,0,1,1,1,0,0,0,0,0,0,8.82930516600004,53.07626610700004,Östliche Vorstadt,Fesenfeld,POINT (8.82930516600004 53.07626610700004)
5565,11,2020,9,6,13,3,5,3,1,1,0,0,0,0,0,0,8.828322427000046,53.08015633800005,Schwachhausen,Barkhof,POINT (8.828322427000046 53.08015633800005)
5566,11,2020,10,4,16,3,5,2,1,1,0,0,0,0,0,0,8.92559204500003,53.06987063100007,Osterholz,Ellener Feld,POINT (8.92559204500003 53.06987063100007)
5567,11,2020,10,5,18,3,3,6,1,1,0,0,0,0,1,1,8.74821623300005,53.09632134200007,Woltmershausen,Rablinghausen,POINT (8.748216233000051 53.09632134200007)
5568,11,2020,9,5,14,3,5,3,1,1,0,0,0,0,0,0,8.79248313000005,53.09400508600004,Walle,Westend,POINT (8.792483130000051 53.09400508600004)
5569,11,2020,10,4,9,3,3,6,1,1,0,0,0,0,0,1,8.71415620700003,53.15213292300007,Burglesum,Burg-Grambke,POINT (8.71415620700003 53.15213292300007)
5570,11,2020,9,3,10,3,5,3,1,1,0,0,0,0,0,0,8.818142199000022,53.07773288100003,Mitte,Ostertor,POINT (8.818142199000022 53.07773288100003)
5571,11,2020,9,6,16,3,2,7,1,0,0,0,0,1,0,0,8.543706605000068,53.19279050100005,Blumenthal,Rönnebeck,POINT (8.543706605000068 53.19279050100005)
5572,11,2020,9,6,20,3,0,7,1,0,1,0,0,0,2,0,8.886527098000045,53.07903513600007,Vahr,Neue Vahr Südwest,POINT (8.886527098000045 53.07903513600007)
5573,11,2020,9,1,18,2,4,2,1,0,0,0,0,0,0,0,8.911795939000058,53.12391086000008,,Borgfeld,POINT (8.911795939000058 53.12391086000008)
5574,11,2020,10,6,13,3,4,6,1,0,0,0,0,0,0,0,8.827687355000023,53.08301925100005,Schwachhausen,Bürgerpark,POINT (8.827687355000023 53.08301925100005)
5575,11,2020,9,3,10,3,5,2,1,1,0,0,0,0,0,0,8.801267051000025,53.07152034200004,Neustadt,Alte Neustadt,POINT (8.801267051000025 53.07152034200004)
5576,11,2020,9,5,14,2,5,3,1,0,0,0,0,1,0,0,8.531378731000075,53.19603800300007,Blumenthal,Farge,POINT (8.531378731000075 53.19603800300007)
5577,11,2020,9,6,15,2,3,6,1,0,0,0,0,0,0,0,8.838445487000058,53.10143733500007,Schwachhausen,Neu-Schwachhausen,POINT (8.838445487000058 53.10143733500007)
5578,11,2020,9,4,13,3,4,7,1,0,0,0,0,0,0,0,8.819510782000066,53.08054574800008,Mitte,Bahnhofsvorstadt,POINT (8.819510782000066 53.08054574800008)
5579,11,2020,9,6,15,3,6,4,1,0,1,0,0,0,0,1,8.800435639000057,53.069956207000075,Neustadt,Alte Neustadt,POINT (8.800435639000057 53.06995620700008)
5580,11,2020,9,6,15,3,5,3,1,1,0,0,0,0,0,0,8.78537121100004,53.070920089000026,Neustadt,Hohentor,POINT (8.78537121100004 53.07092008900003)
5581,12,2020,9,4,16,3,0,7,1,0,0,0,0,0,0,0,8.59498522000007,53.51844581100005,Geestemünde,Buschkämpen,POINT (8.594985220000069 53.51844581100005)
5582,12,2020,10,3,13,2,0,7,1,0,0,0,0,0,0,0,8.55145442600002,53.57055689100008,Häfen,Speckenbüttel,POINT (8.551454426000021 53.57055689100008)
5583,11,2020,9,5,17,3,5,3,1,1,0,0,0,0,0,1,8.803161373000023,53.084644370000035,Mitte,Bahnhofsvorstadt,POINT (8.803161373000023 53.08464437000003)
5584,11,2020,10,6,10,3,5,3,1,1,0,0,0,0,0,1,8.923631111000077,53.04415848300005,Hemelingen,Arbergen,POINT (8.923631111000077 53.04415848300005)
5585,12,2020,9,2,13,3,3,6,1,1,0,0,0,0,0,0,8.553933424000036,53.561633362000066,Häfen,Speckenbüttel,POINT (8.553933424000036 53.56163336200007)
5586,11,2020,10,2,5,3,5,3,1,1,0,0,0,0,2,1,8.861647811000068,53.09929275500008,Horn-Lehe,Lehe,POINT (8.861647811000068 53.09929275500008)
5587,11,2020,9,7,16,3,5,2,1,1,0,0,0,0,0,0,8.849740026000063,53.047770082000056,Obervieland,Habenhausen,POINT (8.849740026000063 53.04777008200006)
5588,11,2020,9,3,19,3,0,3,1,1,0,0,0,0,0,0,8.785388241000021,53.096723343000065,Walle,Westend,POINT (8.785388241000021 53.09672334300006)
5589,11,2020,9,6,18,3,0,7,1,0,0,0,0,0,0,0,8.769391935000044,53.11441065100007,Gröpelingen,Gröpelingen,POINT (8.769391935000044 53.11441065100007)
5590,11,2020,9,2,22,3,5,3,1,1,0,0,0,0,2,0,8.832051634000038,53.07755437000003,Östliche Vorstadt,Fesenfeld,POINT (8.832051634000038 53.07755437000003)
5591,12,2020,10,5,7,3,5,3,1,1,0,0,0,0,1,1,8.619205902000033,53.588856726000074,Leherheide,Fehmoor,POINT (8.619205902000033 53.58885672600007)
5592,11,2020,10,1,19,3,0,7,1,0,0,0,0,0,2,1,8.618904324000027,53.17867286100005,Vegesack,Vegesack,POINT (8.618904324000027 53.17867286100005)
5593,11,2020,9,6,16,3,5,3,1,1,0,0,0,0,0,0,8.95376450200007,53.03410142100006,Hemelingen,Mahndorf,POINT (8.95376450200007 53.03410142100006)
5594,11,2020,9,2,21,3,4,2,1,0,0,0,0,0,2,0,8.77901709300005,53.09885761700008,Walle,Walle,POINT (8.77901709300005 53.09885761700008)
5595,11,2020,10,1,18,3,0,1,1,0,0,0,0,0,2,1,8.807095928000024,53.07942563300003,Mitte,Altstadt,POINT (8.807095928000024 53.07942563300003)
5596,11,2020,9,5,10,3,8,1,1,1,0,0,0,0,0,0,8.834522095000068,53.08956636400006,Schwachhausen,Bürgerpark,POINT (8.834522095000068 53.08956636400006)
5597,11,2020,10,4,16,3,5,2,1,1,0,0,0,0,0,1,8.65713402800003,53.17467908500004,Burglesum,St.Magnus,POINT (8.65713402800003 53.17467908500004)
5598,11,2020,9,3,9,3,5,3,1,1,0,0,0,0,0,0,8.903262020000057,53.09974734300005,,,POINT (8.903262020000057 53.09974734300005)
5599,12,2020,10,6,16,3,9,1,1,0,0,0,0,0,0,1,8.614934408000067,53.59259195800007,Leherheide,Fehmoor,POINT (8.614934408000067 53.59259195800007)
5600,12,2020,9,5,7,3,5,2,1,1,0,0,0,0,0,1,8.579775176000055,53.546699844000045,Mitte,Weddewarden,POINT (8.579775176000055 53.54669984400005)
5601,11,2020,9,1,13,3,7,7,1,0,0,0,0,1,0,0,8.837159342000064,53.069445803000065,Östliche Vorstadt,Peterswerder,POINT (8.837159342000064 53.06944580300006)
5602,12,2020,10,5,15,3,5,3,1,1,0,0,0,0,0,0,8.600928035000038,53.516714884000066,Geestemünde,Buschkämpen,POINT (8.600928035000038 53.51671488400007)
5603,11,2020,9,4,12,3,5,3,1,1,0,0,0,0,0,0,8.884265417000051,53.071793021000076,Vahr,Gartenstadt Vahr,POINT (8.884265417000051 53.07179302100008)
5604,11,2020,9,5,11,2,5,3,1,1,0,0,0,0,0,1,8.846928828000046,53.048269865000066,Obervieland,Habenhausen,POINT (8.846928828000046 53.04826986500007)
5605,11,2020,10,4,19,3,5,3,1,1,0,0,0,0,2,1,8.880749612000045,53.10172289800005,Horn-Lehe,Lehe,POINT (8.880749612000045 53.10172289800005)
5606,11,2020,9,2,8,2,5,2,1,0,0,0,1,0,0,1,8.844164590000048,53.07528707400007,Östliche Vorstadt,Hulsberg,POINT (8.844164590000048 53.07528707400007)
5607,11,2020,9,6,11,3,5,3,1,1,0,0,0,0,0,0,8.882047724000074,53.07911960200005,Vahr,Neue Vahr Südwest,POINT (8.882047724000074 53.07911960200005)
5608,11,2020,10,6,6,3,0,1,1,0,0,0,0,0,2,1,8.551124902000026,53.19273117200004,Blumenthal,Rönnebeck,POINT (8.551124902000026 53.19273117200004)
5609,11,2020,9,5,15,3,4,6,1,0,0,0,0,0,0,1,8.779208328000038,53.10033453800003,Walle,Walle,POINT (8.779208328000038 53.10033453800003)
5610,11,2020,9,7,17,2,5,2,1,1,0,0,0,0,0,0,8.728491518000055,53.038942588000054,Huchting,Kirchhuchting,POINT (8.728491518000055 53.03894258800005)
5611,11,2020,10,2,15,3,0,7,1,0,0,0,0,0,0,1,8.787373015000071,53.08997121500005,Walle,Steffensweg,POINT (8.787373015000071 53.08997121500005)
5612,12,2020,10,2,16,3,6,7,1,0,1,0,0,0,0,0,8.603667303000066,53.516491416000065,Geestemünde,Buschkämpen,POINT (8.603667303000066 53.51649141600006)
5613,12,2020,10,6,19,3,5,2,1,1,0,0,0,0,2,1,8.591700133000074,53.52976703400003,Geestemünde,Buschkämpen,POINT (8.591700133000074 53.52976703400003)
5614,12,2020,9,3,14,3,1,5,1,1,0,0,0,0,0,0,8.619790737000073,53.58833131500006,Leherheide,Fehmoor,POINT (8.619790737000073 53.58833131500006)
5615,11,2020,10,3,14,2,3,2,1,0,0,0,0,1,0,0,8.88083128300002,53.10176914700003,Horn-Lehe,Lehe,POINT (8.88083128300002 53.10176914700003)
5616,11,2020,9,6,15,3,5,2,1,1,0,0,0,0,0,0,8.791162755000073,53.09515830500004,Walle,Westend,POINT (8.791162755000073 53.09515830500004)
5617,12,2020,10,5,14,3,0,7,1,0,0,0,0,0,0,0,8.59338424300006,53.514645279000035,Wulsdorf,Geestemünde-Süd,POINT (8.59338424300006 53.51464527900004)
5618,11,2020,9,4,16,3,0,7,1,0,0,0,0,0,0,0,8.880627615000037,53.06037472200006,Hemelingen,Hastedt,POINT (8.880627615000037 53.06037472200006)
5619,11,2020,10,3,20,3,5,3,1,1,0,0,0,0,2,0,8.790848530000062,53.09896790800008,Walle,Osterfeuerberg,POINT (8.790848530000062 53.09896790800008)
5620,11,2020,9,6,13,3,5,3,1,0,0,0,0,0,0,0,8.813386174000073,53.08104333600005,Mitte,Bahnhofsvorstadt,POINT (8.813386174000073 53.08104333600005)
5621,11,2020,10,6,11,3,0,7,1,0,0,0,0,0,0,0,8.901987209000026,53.12571862200008,,Borgfeld,POINT (8.901987209000026 53.12571862200008)
5622,11,2020,10,2,15,3,0,7,1,0,1,0,0,0,0,0,8.759309131000066,53.115860001000044,Gröpelingen,Lindenhof,POINT (8.759309131000066 53.11586000100004)
5623,12,2020,9,6,6,3,0,7,1,0,0,0,0,0,0,0,8.592778063000026,53.55666000300005,Lehe,Königsheide,POINT (8.592778063000026 53.55666000300005)
5624,11,2020,9,3,13,2,5,3,1,1,0,0,0,0,0,0,8.845722655000031,53.03312849000008,Obervieland,Arsten,POINT (8.845722655000031 53.03312849000008)
5625,11,2020,10,2,10,3,5,3,1,1,0,0,0,0,0,0,8.685843738000074,53.173842292000074,Burglesum,Lesum,POINT (8.685843738000074 53.17384229200007)
5626,11,2020,10,2,14,3,5,3,1,1,0,0,0,0,0,0,8.849739802000045,53.04779772000006,Obervieland,Habenhausen,POINT (8.849739802000045 53.04779772000006)
5627,12,2020,9,4,11,3,8,1,1,0,0,0,0,0,0,0,8.592543675000059,53.53943455600006,Geestemünde,Buschkämpen,POINT (8.592543675000059 53.53943455600006)
5628,11,2020,10,2,19,2,5,3,1,1,0,0,0,1,2,0,8.802027805000023,53.09457491500007,Findorff,Regensburger Str.,POINT (8.802027805000023 53.09457491500007)
5629,11,2020,10,5,15,3,5,2,1,1,0,0,0,0,0,1,8.87610543900007,53.082137068000065,Vahr,Neue Vahr Südwest,POINT (8.876105439000071 53.08213706800007)
5630,11,2020,9,2,10,3,5,3,1,1,0,0,0,0,0,0,8.812306590000048,53.09570490400006,Findorff,Weidedamm,POINT (8.812306590000048 53.09570490400006)
5631,11,2020,9,4,17,3,5,3,1,1,0,0,0,0,0,0,8.809431563000032,53.07204030400004,Mitte,Altstadt,POINT (8.809431563000032 53.07204030400004)
5632,11,2020,9,2,16,3,0,7,1,1,0,0,0,0,0,0,8.688634080000043,53.17134549700006,Burglesum,Lesum,POINT (8.688634080000043 53.17134549700006)
5633,11,2020,9,5,14,2,5,3,1,1,0,0,0,0,0,0,8.783671807000076,53.10177870600006,Walle,Walle,POINT (8.783671807000076 53.10177870600006)
5634,11,2020,10,4,14,3,3,7,1,1,0,0,0,0,0,1,8.814441903000045,53.09075184900007,Findorff,Weidedamm,POINT (8.814441903000045 53.09075184900007)
5635,11,2020,9,3,9,3,5,6,1,1,0,0,0,0,0,0,8.856940226000063,53.07273156800005,Hemelingen,Hastedt,POINT (8.856940226000063 53.07273156800005)
5636,12,2020,9,5,9,3,0,6,1,0,1,0,0,0,0,0,8.610770220000063,53.58882156200008,Leherheide,Fehmoor,POINT (8.610770220000063 53.58882156200008)
5637,11,2020,9,4,12,3,5,3,1,1,0,0,0,0,0,0,8.871743250000065,53.09142402100008,Horn-Lehe,Horn,POINT (8.871743250000065 53.09142402100008)
5638,12,2020,9,3,8,3,5,3,1,1,0,0,0,0,0,0,8.613665161000029,53.58584155500006,Leherheide,Fehmoor,POINT (8.613665161000029 53.58584155500006)
5639,11,2020,9,4,17,3,5,3,1,1,0,0,0,0,0,0,8.62236116500003,53.181773829000065,Vegesack,Aumund-Hammersbeck,POINT (8.622361165000029 53.18177382900006)
5640,11,2020,9,6,8,3,5,3,1,1,0,0,0,0,0,1,8.812339552000026,53.08097702900005,Mitte,Bahnhofsvorstadt,POINT (8.812339552000026 53.08097702900005)
5641,11,2020,9,4,20,2,0,7,1,0,0,0,0,0,1,0,8.792045958000074,53.07306608400006,Neustadt,Alte Neustadt,POINT (8.792045958000074 53.07306608400006)
5642,11,2020,9,2,9,3,5,2,1,1,0,0,0,0,0,0,8.811820988000022,53.08633609100008,Findorff,Findorff-Bürgerweide,POINT (8.811820988000022 53.08633609100008)
5643,11,2020,10,7,11,3,0,7,1,0,0,0,0,0,0,0,8.83750152400006,53.09465344700004,Schwachhausen,Neu-Schwachhausen,POINT (8.837501524000061 53.09465344700004)
5644,11,2020,9,6,13,3,5,3,1,1,0,0,0,0,0,0,8.846916455000041,53.04829517400003,Obervieland,Habenhausen,POINT (8.846916455000041 53.04829517400003)
5645,11,2020,10,4,9,3,5,3,1,1,0,0,0,0,0,1,8.815137941000046,53.07707523400006,Mitte,Ostertor,POINT (8.815137941000046 53.07707523400006)
5646,11,2020,10,6,18,3,5,2,1,1,0,0,0,0,0,0,8.703975168000056,53.15813482600004,Burglesum,Burgdamm,POINT (8.703975168000056 53.15813482600004)
5647,11,2020,9,5,13,3,2,6,1,1,0,0,0,0,0,0,8.802276461000076,53.06363550900005,Neustadt,Buntentor,POINT (8.802276461000076 53.06363550900005)
5648,11,2020,10,4,12,3,5,3,1,1,0,0,0,0,0,0,8.877153743000065,53.080469322000056,Vahr,Gartenstadt Vahr,POINT (8.877153743000065 53.08046932200006)
5649,12,2020,9,6,11,3,4,6,1,0,0,0,0,0,0,0,8.588293531000033,53.58063430100003,Lehe,Königsheide,POINT (8.588293531000033 53.58063430100003)
5650,11,2020,10,5,11,2,5,2,1,1,0,0,0,0,0,0,8.715986521000048,53.04792696000004,Huchting,Sodenmatt,POINT (8.715986521000048 53.04792696000004)
5651,11,2020,10,6,13,3,5,2,1,1,0,0,0,0,0,0,8.848631228000045,53.05056086800005,Obervieland,Habenhausen,POINT (8.848631228000045 53.05056086800005)
5652,11,2020,9,4,18,3,5,3,1,1,0,0,0,0,0,0,8.73007442900007,53.133099575000074,Gröpelingen,Oslebshausen,POINT (8.730074429000069 53.13309957500007)
5653,11,2020,9,4,18,3,5,3,1,1,0,0,0,0,0,0,8.811819151000066,53.09736656600006,Findorff,Weidedamm,POINT (8.811819151000066 53.09736656600006)
5654,12,2020,10,6,10,3,1,5,1,1,0,0,0,0,0,0,8.582914974000062,53.55419121500006,Lehe,Königsheide,POINT (8.582914974000062 53.55419121500006)
5655,11,2020,9,3,18,3,0,7,1,0,0,0,0,0,0,0,8.57168050200005,53.196168500000056,Blumenthal,Lüssum-Bockhorn,POINT (8.571680502000049 53.19616850000006)
5656,11,2020,9,5,7,3,2,6,1,1,0,0,0,0,0,0,8.77869234000002,53.10865722400007,Walle,Walle,POINT (8.778692340000021 53.10865722400007)
5657,12,2020,9,3,14,2,5,3,1,1,0,0,0,0,0,0,8.600690368000073,53.51426844000008,Wulsdorf,Geestemünde-Süd,POINT (8.600690368000073 53.51426844000008)
5658,12,2020,9,7,5,3,5,3,1,1,0,0,0,0,2,1,8.569666470000072,53.560465675000046,Lehe,Königsheide,POINT (8.569666470000072 53.56046567500005)
5659,12,2020,10,2,9,3,5,3,1,1,0,0,0,0,0,1,8.600444948000074,53.52777266700008,Geestemünde,Buschkämpen,POINT (8.600444948000074 53.52777266700008)
5660,11,2020,9,3,20,3,1,5,1,1,0,0,0,0,1,0,8.856687779000026,53.08892271900004,Schwachhausen,Riensberg,POINT (8.856687779000026 53.08892271900004)
5661,11,2020,9,7,10,3,8,5,1,1,0,0,0,0,0,0,8.67638981400006,53.171275011000034,Burglesum,Lesum,POINT (8.676389814000061 53.17127501100003)
5662,11,2020,10,6,17,3,0,2,1,1,0,0,0,0,0,0,8.598179411000046,53.18287909000003,Vegesack,Fähr-Lobbendorf,POINT (8.598179411000046 53.18287909000003)
5663,12,2020,9,2,18,3,5,3,1,1,0,0,0,0,0,0,8.59255474400004,53.56703188100005,Lehe,Königsheide,POINT (8.59255474400004 53.56703188100005)
5664,11,2020,10,2,8,3,0,3,1,1,0,0,0,0,0,0,8.75412384200007,53.12708381600004,Gröpelingen,Ohlenhof,POINT (8.75412384200007 53.12708381600004)
5665,11,2020,9,7,20,3,0,7,1,0,0,0,0,0,2,1,8.78572708300004,53.088868081000044,Walle,Utbremen,POINT (8.78572708300004 53.08886808100004)
5666,11,2020,10,5,18,2,5,3,1,1,0,0,0,0,0,0,8.799645400000031,53.07285684300007,Neustadt,Alte Neustadt,POINT (8.799645400000031 53.07285684300007)
5667,11,2020,9,3,16,3,5,3,1,1,0,0,0,0,0,0,8.843604604000063,53.08370991900006,Schwachhausen,Gete,POINT (8.843604604000063 53.08370991900006)
5668,11,2020,9,3,12,3,5,3,1,1,0,0,0,0,0,0,8.814331465000066,53.039684917000045,Obervieland,Kattenturm,POINT (8.814331465000066 53.03968491700005)
5669,12,2020,9,7,20,3,5,3,1,1,0,0,0,0,1,0,8.587536142000033,53.52311152900006,Fischereihafen,Mitte-Süd,POINT (8.587536142000033 53.52311152900006)
5670,11,2020,10,2,15,2,5,3,1,0,0,0,0,1,0,1,8.805727779000051,53.08140691500006,Mitte,Bahnhofsvorstadt,POINT (8.805727779000051 53.08140691500006)
5671,11,2020,9,6,10,3,4,1,1,0,0,0,0,0,0,0,8.824875259000066,53.08464391700005,Schwachhausen,Bürgerpark,POINT (8.824875259000066 53.08464391700005)
5672,11,2020,9,2,11,3,3,2,1,0,0,0,1,0,0,0,8.837284901000032,53.08237643100006,Schwachhausen,Gete,POINT (8.837284901000032 53.08237643100006)
5673,11,2020,9,3,16,3,5,7,1,1,0,0,0,0,0,0,8.849966165000069,53.08769993700008,Schwachhausen,Riensberg,POINT (8.849966165000069 53.08769993700008)
5674,11,2020,10,1,0,2,0,7,1,0,0,0,0,0,2,1,8.792349473000058,53.07318590400007,Neustadt,Alte Neustadt,POINT (8.792349473000058 53.07318590400007)
5675,11,2020,9,4,17,3,5,3,1,1,0,0,0,0,0,0,8.844863171000043,53.04579215100006,Obervieland,Habenhausen,POINT (8.844863171000043 53.04579215100006)
5676,11,2020,9,6,13,2,5,2,1,1,0,0,0,0,0,0,8.787673017000031,53.087459488000036,Walle,Utbremen,POINT (8.787673017000031 53.08745948800004)
5677,11,2020,9,3,20,3,0,7,1,0,0,0,0,0,2,0,8.761069020000036,53.11335185900003,Gröpelingen,Lindenhof,POINT (8.761069020000036 53.11335185900003)
